Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2017-01-04,202.42621877121886,203.44005894749375,202.41725170149513,203.28753662109375,78744400,4,2,1,1,2017
2017-01-05,203.0093499280716,203.2874796035085,202.30055460339793,203.1259765625,78379000,5,3,1,1,2017
2017-01-06,203.2426497621983,204.33723450658087,202.67740956250765,203.85275268554688,71559900,6,4,1,1,2017
2017-01-09,203.58360777320726,203.7271630253488,203.1439749473422,203.17987060546875,46939700,9,0,2,1,2017
2017-01-10,203.19780474434967,204.06808963645702,202.77611974754788,203.17987060546875,63771900,10,1,2,1,2017
2017-01-11,203.0901109174961,203.75404357910156,202.39926336192366,203.75404357910156,74650000,11,2,2,1,2017
2017-01-12,203.21569985457234,203.43999974403656,201.8340185591515,203.24261474609375,72113200,12,3,2,1,2017
2017-01-13,203.4220722807201,204.02319440183075,203.386190318493,203.7091827392578,62717900,13,4,2,1,2017
2017-01-17,203.04525435011195,203.4669392886124,202.5876874486283,202.99142456054688,61240800,17,1,3,1,2017
2017-01-18,203.2516302420504,203.4849109443915,202.6774229358126,203.44004821777344,54793300,18,2,3,1,2017
2017-01-19,203.52077525233076,203.66433048897963,202.23778626150641,202.68638610839844,66608800,19,3,3,1,2017
2017-01-20,203.39514988114385,203.94244219362838,202.74019799577042,203.43104553222656,129168600,20,4,3,1,2017
2017-01-23,203.431061098488,203.4938579574184,202.1121764689614,202.90170288085938,75061600,23,0,4,1,2017
2017-01-24,203.1260014129088,204.6333039892828,203.00937476421234,204.20265197753906,95555300,24,1,4,1,2017
2017-01-25,205.18956551342112,205.9701385498047,205.01909538259966,205.9701385498047,84437700,25,2,4,1,2017
2017-01-26,205.81761864139696,206.09576206563278,205.46771128400943,205.75482177734375,59970700,26,3,4,1,2017
2017-01-27,205.83556087183092,205.98808318344857,205.24340576306963,205.43182373046875,59711100,27,4,4,1,2017
2017-01-30,204.71401996102176,204.7409348523443,203.13495367932364,204.1577606201172,79737300,30,0,5,1,2017
2017-01-31,203.6463842283446,204.20265735209267,203.0542428304297,204.1398468017578,75880800,31,1,5,1,2017
2017-02-01,204.1398363713948,205.0908658151004,203.61049186068024,204.2205810546875,79117700,1,2,5,2,2017
2017-02-02,204.22060591307962,204.65127165675645,203.5028570539821,204.35519409179688,69657600,2,3,5,2,2017
2017-02-03,205.29724469316378,205.95219664974334,204.97425224920187,205.76377868652344,80563200,3,4,5,2,2017
2017-02-06,205.34210526327266,205.75482317770422,205.04602769882473,205.39593505859375,57790100,6,0,6,2,2017
2017-02-07,205.7996620078661,206.05087681698316,205.2075069477271,205.40489196777344,57931200,7,1,6,2,2017
2017-02-08,205.40490960697647,205.80864674985853,204.8396693928327,205.674072265625,51566200,8,2,6,2,2017
2017-02-09,205.67403411284977,207.20823770924127,205.67403411284977,206.89422607421875,65955200,9,3,6,2,2017
2017-02-10,207.25314167539807,207.9439893142336,206.91220139048517,207.71070861816406,66015900,10,4,6,2,2017
2017-02-13,208.22213172830638,209.1103644609113,208.19521682945614,208.84120178222656,55182100,13,0,7,2,2017
2017-02-14,208.65276051424334,209.68454838568928,208.29388610950275,209.67556762695312,71109000,14,1,7,2,2017
2017-02-15,209.45127217498012,210.96754189422902,209.39744238213743,210.77015686035156,86785800,15,2,7,2,2017
2017-02-16,210.79706559757136,210.9854835571968,209.81015414720164,210.59071350097656,84722400,16,3,7,2,2017
2017-02-17,209.89984618962993,210.9226531982422,209.88189836416527,210.9226531982422,77204100,17,4,7,2,2017
2017-02-21,211.30845673505587,212.358178639683,211.29947597720886,212.17874145507812,88946100,21,1,8,2,2017
2017-02-22,211.7570741961073,212.22360817693956,211.5866040649575,211.99034118652344,62115200,22,2,8,2,2017
2017-02-23,212.52868121333907,212.54661535141264,211.3443709717594,212.1339111328125,74615900,23,3,8,2,2017
2017-02-24,211.25469192653628,212.4479557317643,211.20982919404125,212.40310668945312,82381600,24,4,8,2,2017
2017-02-27,212.31336138300438,212.914483609746,212.0531794631423,212.73504638671875,56515400,27,0,9,2,2017
2017-02-28,212.34028012177984,212.5914949765973,211.75710571384997,212.1608428955078,96961900,28,1,9,2,2017
2017-03-01,213.883447098735,215.61504972900764,213.86549927054756,215.13055419921875,149158200,1,2,9,3,2017
2017-03-02,214.93316900239682,214.9421497615748,213.7219575591744,213.77578735351562,70246000,2,3,9,3,2017
2017-03-03,213.68603944250182,214.08080947975242,213.2912694052512,213.91033935546875,81974300,3,4,9,3,2017
2017-03-06,213.08492798726044,213.6411874184114,212.64529520736897,213.27334594726562,55391500,6,0,10,3,2017
2017-03-07,212.95932973261023,213.3271849097513,212.42100441532176,212.63633728027344,65103700,7,1,10,3,2017
2017-03-08,212.94136126138307,213.21052389393375,212.09799140147499,212.24154663085938,78168800,8,2,10,3,2017
2017-03-09,212.3671869358747,212.85168248756443,211.50588280648768,212.5107421875,90683900,9,3,10,3,2017
2017-03-10,213.506631712091,213.55149443891108,212.26849164080414,213.2554168701172,81991700,10,4,10,3,2017
2017-03-13,213.19258223960753,213.40791508991796,212.85165567267504,213.36305236816406,57256800,13,0,11,3,2017
2017-03-14,212.79779988208023,212.8516433591784,211.90958101756698,212.5465850830078,59880800,14,1,11,3,2017
2017-03-15,213.13874206006645,214.82548174649284,212.8964943265482,214.38584899902344,96081800,15,2,11,3,2017
2017-03-16,214.52944313151767,214.6101878272739,213.62327626871678,213.96420288085938,78344000,16,3,11,3,2017
2017-03-17,214.23721988698597,214.43546362997307,213.58842468261722,213.5884246826172,89002100,17,4,11,3,2017
2017-03-20,213.58837721693226,213.88574276532944,212.94860198380144,213.35409545898438,52537000,20,0,12,3,2017
2017-03-21,213.98490640154176,214.11106025733912,210.47961667645203,210.61477661132812,131809300,21,1,12,3,2017
2017-03-22,210.65083978576936,211.40776296136804,210.00204456390196,211.1103973388672,97569200,22,2,12,3,2017
2017-03-23,211.1104228587255,212.06558989812245,210.49767938052423,210.88514709472656,100410300,23,3,12,3,2017
2017-03-24,211.20052626407306,211.79524379630934,209.9209616496546,210.73194885253906,112504900,24,4,12,3,2017
2017-03-27,208.99280456199253,210.78600441644826,208.70445876238213,210.5156707763672,87454500,27,0,13,3,2017
2017-03-28,210.20031289680966,212.48910860016682,210.08316510007288,212.04757690429688,93483900,28,1,13,3,2017
2017-03-29,211.75014726853271,212.48904439843136,211.51585174584952,212.24574279785156,61950400,29,2,13,3,2017
2017-03-30,212.18270310619772,213.12886391070253,212.0024852743252,212.92160034179688,56737900,30,3,13,3,2017
2017-03-31,212.57014561285928,213.11981887238156,212.37190189632747,212.4259796142578,73733100,31,4,13,3,2017
2017-04-03,212.48008382843375,212.68733366234048,210.77699975909198,212.0565643310547,85546500,3,0,14,4,2017
2017-04-04,211.75920110245855,212.28184248280795,211.36271358979764,212.1917266845703,56466200,4,1,14,4,2017
2017-04-05,212.8945874373888,213.91283821586174,211.3446891948287,211.5609588623047,108800600,5,2,14,4,2017
2017-04-06,211.70513393987252,212.69633895687915,211.24556262540807,212.1556854248047,69135800,6,3,14,4,2017
2017-04-07,211.89434945198025,212.66029244585482,211.43479190549928,211.9394073486328,74412300,7,4,14,4,2017
2017-04-10,212.08359292570412,212.89458008869963,211.51589366176327,212.06556701660156,67615300,10,0,15,4,2017
2017-04-11,211.66906791522464,211.921375629874,210.26334957653845,211.81324768066406,88045300,11,1,15,4,2017
2017-04-12,211.52493631436982,211.72318008666824,210.65086525007456,210.88514709472656,81864400,12,2,15,4,2017
2017-04-13,210.53369262765608,211.29963563483244,209.51544189453125,209.51544189453125,92880400,13,3,15,4,2017
2017-04-17,210.05608787837124,211.37170410156247,209.84883807085933,211.3717041015625,68405400,17,0,16,4,2017
2017-04-18,210.6057610916904,211.29961414234288,210.0290558125053,210.7409210205078,83225800,18,1,16,4,2017
2017-04-19,211.32666266147237,211.7141303208886,210.11917428736763,210.3534698486328,68699900,19,2,16,4,2017
2017-04-20,210.99325229570886,212.525138325407,210.65984860088136,212.06556701660156,92572200,20,3,16,4,2017
2017-04-21,211.98442533834523,212.0384893042547,210.97519464207002,211.3896942138672,110389800,21,4,16,4,2017
2017-04-24,213.723559911288,213.930823459373,211.36267492652055,213.7145538330078,119209900,24,0,17,4,2017
2017-04-25,214.38140927755776,215.318550309412,214.2912934813406,214.95811462402344,76698300,25,1,17,4,2017
2017-04-26,214.92204362002414,215.84117241037836,214.77787760858214,214.8229217529297,84702500,26,2,17,4,2017
2017-04-27,215.15635968283263,215.31855161732065,214.44448063771705,215.003173828125,57410300,27,3,17,4,2017
2017-04-28,215.27350425421145,215.3005362446157,214.39943323183167,214.53460693359375,63532800,28,4,17,4,2017
2017-05-01,215.07525634765625,215.51680176532005,214.64273075978062,215.07525634765625,66882500,1,0,18,5,2017
2017-05-02,215.2194116053629,215.34556546035884,214.73282209316102,215.15634155273438,57375700,2,1,18,5,2017
2017-05-03,215.1563470767118,215.25546894744912,214.1921603568358,214.89501953125,73137700,3,2,18,5,2017
2017-05-04,215.21043793784466,215.2915339104685,214.26427700801005,215.14735412597656,61462700,4,3,18,5,2017
2017-05-05,215.534781509931,216.01236489523268,215.0752102808666,215.9943389892578,62001300,5,4,18,5,2017
2017-05-08,216.03940894509088,216.19259478008857,215.51676764053144,215.95831298828125,48385700,8,0,19,5,2017
2017-05-09,216.22866342940628,216.43591325174665,215.39963664056592,215.7600860595703,51363200,9,1,19,5,2017
2017-05-10,215.71501171136725,216.1475372314453,215.49874207645902,216.1475372314453,54293800,10,2,19,5,2017
2017-05-11,215.6789921819526,215.87723592688707,214.5796455054031,215.70602416992188,62358300,11,3,19,5,2017
2017-05-12,215.44473346168306,215.7511052108853,215.06627181565526,215.34561157226562,53912700,12,4,19,5,2017
2017-05-15,215.78708669479968,216.66115750299673,215.76906078903366,216.53500366210938,61918900,15,0,20,5,2017
2017-05-16,216.8414074304816,216.86843941826598,215.93129842568254,216.3367919921875,51241800,16,1,20,5,2017
2017-05-17,216.3368015930282,216.3368015930282,212.43502410270014,212.49810791015625,172174100,17,2,20,5,2017
2017-05-18,212.41694092772,214.2371722771195,212.14660736101925,213.35409545898438,107047700,18,3,20,5,2017
2017-05-19,213.8587595284368,215.43568965226152,213.8046955527211,214.74183654785156,115011400,19,4,20,5,2017
2017-05-22,215.27347543614243,216.00338032856942,215.20139930454025,215.83216857910156,61010600,22,0,21,5,2017
2017-05-23,216.219652880704,216.48098043941604,215.82316537765126,216.3097686767578,48341700,23,1,21,5,2017
2017-05-24,216.55307827128453,216.92252004928332,216.2016349036248,216.81439208984375,46927700,24,2,21,5,2017
2017-05-25,217.34601629084514,218.13899124115923,217.12976039511514,217.8506317138672,64071700,25,3,21,5,2017
2017-05-26,217.65238817595335,217.97678576958498,217.57129221498022,217.8055877685547,46629900,26,4,21,5,2017
2017-05-30,217.47215325536504,217.87764677810281,217.30996134616512,217.6163330078125,35201900,30,1,22,5,2017
2017-05-31,217.92273732112744,217.95878913951,216.8414165152316,217.5623016357422,91796000,31,2,22,5,2017
2017-06-01,218.0398261681453,219.3103843027562,217.7424606207,219.2923583984375,68962000,1,3,22,6,2017
2017-06-02,219.3464507049825,220.1844834923868,219.0400790406575,220.02227783203125,88666100,2,4,22,6,2017
2017-06-05,219.84208151346425,220.13944712841413,219.6528438495,219.860107421875,44698800,5,0,23,6,2017
2017-06-06,219.27439111512368,219.85109645987245,219.07614736382817,219.15725708007812,50375400,6,1,23,6,2017
2017-06-07,219.50869541958937,219.79704122856788,218.81484226244459,219.56275939941406,54144300,7,2,23,6,2017
2017-06-08,219.6618313243346,220.16644668759469,219.12116414956316,219.67083740234375,65950700,8,3,23,6,2017
2017-06-09,219.95023736277534,220.7792505082085,218.02187741041666,219.33749389648438,132256400,9,4,23,6,2017
2017-06-12,219.08510862284945,219.34642236165732,218.40928158312911,219.2923583984375,86108100,12,0,24,6,2017
2017-06-13,219.8510803264875,220.4187795498778,219.49064466862194,220.36471557617188,60067000,13,1,24,6,2017
2017-06-14,220.6440676094422,220.6530736889837,219.22932938625854,220.08538818359375,78602300,14,2,24,6,2017
2017-06-15,218.67965259025434,219.78801909466486,218.39130680233728,219.661865234375,66464900,15,3,24,6,2017
2017-06-16,219.8275731908886,219.8819008156813,218.79530686945185,219.70985412597656,84553100,16,4,24,6,2017
2017-06-19,220.57008221201966,221.60234857302248,220.4704769571513,221.53897094726562,65123800,19,0,25,6,2017
2017-06-20,221.16769763384846,221.17674763207114,220.02677610218745,220.0448760986328,56906400,20,1,25,6,2017
2017-06-21,220.45236725125577,220.57007249870426,219.5015923724351,219.9905548095703,55977600,21,2,25,6,2017
2017-06-22,219.99959923195894,220.5157254358391,219.70983350453892,219.89093017578125,44148100,22,3,25,6,2017
2017-06-23,219.95436918542177,220.4976593166608,219.55594813243712,220.15357971191406,66986800,23,4,25,6,2017
2017-06-26,220.85077000350117,221.2854186242211,220.08110564412667,220.2984161376953,56700500,26,0,26,6,2017
2017-06-27,220.07205903674867,220.37993862136327,218.5055525670251,218.52366638183594,82247700,27,1,26,6,2017
2017-06-28,219.58310587822135,220.6878137430346,219.33861772668584,220.47955322265625,70042600,28,2,26,6,2017
2017-06-29,220.63347511372976,220.68780274096412,217.283137871952,218.54177856445312,106949700,29,3,26,6,2017
2017-06-30,219.3838841016142,219.77325512421555,218.7500387568132,218.94924926757812,86820700,30,4,26,6,2017
2017-07-03,219.9271771066234,220.37992573286937,219.32049560546875,219.32049560546875,39153800,3,0,27,7,2017
2017-07-05,219.70079136871968,220.04487091135567,218.85867178296203,219.8275604248047,54427600,5,2,27,7,2017
2017-07-06,219.0307305599386,219.1574996230252,217.62720705068526,217.81736755371094,65400800,6,3,27,7,2017
2017-07-07,218.41497751083307,219.38385229381345,217.82639606280344,219.22991943359375,57972300,7,4,27,7,2017
2017-07-10,219.22993823949537,219.85473354837666,218.91300867746267,219.46536254882812,36663300,10,0,28,7,2017
2017-07-11,219.4653510273232,219.6283477073746,218.08900523715275,219.3023681640625,50354600,11,1,28,7,2017
2017-07-12,220.30746789517022,221.12240983503284,220.30746789517022,220.9503631591797,59610400,12,2,28,7,2017
2017-07-13,220.95947710273708,221.43938961436777,220.72403893845464,221.32167053222656,39471600,13,3,28,7,2017
2017-07-14,221.32163080748873,222.72515427423266,221.22202555973809,222.35389709472656,60262700,14,4,28,7,2017
2017-07-17,222.272424081489,222.67084510551143,222.1456550117357,222.32675170898438,33531900,17,0,29,7,2017
2017-07-18,221.9011541304687,222.49878563218854,221.5480107552327,222.4444580078125,42742500,18,1,29,7,2017
2017-07-19,222.77042454706296,223.65780793250673,222.76136073233582,223.6487579345703,51034300,19,2,29,7,2017
2017-07-20,223.91138071598658,224.03814979068054,223.17793008262913,223.74839782714844,47135200,20,3,29,7,2017
2017-07-21,223.1507428206723,223.57632763031154,222.91530469469822,223.54916381835938,82340800,21,4,29,7,2017
2017-07-24,223.4676496428494,223.63969632287112,223.00585104131025,223.4948272705078,46622300,24,0,30,7,2017
2017-07-25,224.2735713036144,224.38224037826583,223.80272264169807,224.03814697265625,54915600,25,1,30,7,2017
2017-07-26,224.33693065221507,224.37314446072256,223.7755268112092,224.0471649169922,47575400,26,2,30,7,2017
2017-07-27,224.52713031426595,224.56334412909135,222.4625836325972,223.8389434814453,70766600,27,3,30,7,2017
2017-07-28,223.34090158297278,223.71215878878587,222.87005293914325,223.5763397216797,50088400,28,4,30,7,2017
2017-07-31,223.9928444891634,224.09244973674612,223.23223013496303,223.44955444335938,65838700,31,0,31,7,2017
2017-08-01,224.07433985422165,224.11055366229436,223.40426696215644,223.94757080078125,55050400,1,1,31,8,2017
2017-08-02,224.0833924482622,224.20111150524593,223.08734000484,224.0562286376953,47211200,2,2,31,8,2017
2017-08-03,223.93854358461667,223.96570739930826,223.33186202851653,223.6216278076172,40856000,3,3,31,8,2017
2017-08-04,224.1286885044872,224.3731628196956,223.6306622418169,224.02908325195312,60191800,4,4,31,8,2017
2017-08-07,224.10155332286826,224.4456329345703,223.99288424098913,224.4456329345703,31995000,7,0,32,8,2017
2017-08-08,224.11959328028493,225.38729757276712,223.50386185403153,223.89321899414062,61719400,8,1,32,8,2017
2017-08-09,223.17788385995547,223.93849815058744,222.80662671210297,223.88417053222656,62632600,9,2,32,8,2017
2017-08-10,223.0149521533053,223.15078505556616,220.66971716561798,220.7240447998047,120479500,10,3,32,8,2017
2017-08-11,220.959461609131,221.66574841886643,220.71497346213255,221.0500030517578,74869900,11,4,32,8,2017
2017-08-14,222.38105240231826,223.46764627099734,222.34483859397156,223.24127197265625,73291900,14,0,33,8,2017
2017-08-15,223.6397266961493,223.65784051145138,222.8972260702767,223.21414184570312,55242700,15,1,33,8,2017
2017-08-16,223.757448514974,224.1739833712746,223.15981695380947,223.603515625,56715500,16,2,33,8,2017
2017-08-17,222.9696340214465,223.2956135639535,220.11730957031247,220.1173095703125,128490400,17,3,33,8,2017
2017-08-18,219.94528727435502,221.1133865214885,219.3114419316585,219.77325439453125,136748000,18,4,33,8,2017
2017-08-21,219.70988815050956,220.21696448282364,218.97643746864145,219.9453125,65469700,21,0,34,8,2017
2017-08-22,220.55194874005,222.40820685491198,220.53383492824346,222.24522399902344,63140100,22,1,34,8,2017
2017-08-23,221.24016477532038,221.8921239596736,221.08623188690265,221.44842529296875,50203800,23,2,34,8,2017
2017-08-24,221.84684407486645,222.00982696090182,220.71497242142325,220.9322967529297,50741700,24,3,34,8,2017
2017-08-25,221.7562910698042,222.39920025488325,221.29449240455102,221.44842529296875,64445900,25,4,34,8,2017
2017-08-28,222.00076382631443,222.02792763904642,221.02282511758736,221.4574737548828,40565600,28,0,35,8,2017
2017-08-29,220.09015078351965,221.98263664612014,219.9724317242413,221.71099853515625,51135700,29,1,35,8,2017
2017-08-30,221.6929028878545,223.0420988222904,221.5027423778069,222.76138305664062,62030800,30,2,35,8,2017
2017-08-31,223.40426476936997,224.35503956923594,222.79758331837502,224.10150146484375,103803900,31,3,35,8,2017
2017-09-01,224.4909137400511,224.86217099006518,224.26453939006112,224.41847229003906,62007000,1,4,35,9,2017
2017-09-05,223.893249843642,224.1286879764179,221.80155336214696,222.80665588378906,91398800,5,1,36,9,2017
2017-09-06,223.51296362919211,223.91138467578853,222.96060969037316,223.56729125976562,57916900,6,2,36,9,2017
2017-09-07,223.88419347158444,223.90230728515735,223.11451528783715,223.54010009765625,58034700,7,3,36,9,2017
2017-09-08,223.24125345696893,223.75739344643736,223.02394299133132,223.27748107910156,63832800,8,4,36,9,2017
2017-09-11,224.5995069815073,225.74044223312538,224.58140698659813,225.65895080566406,71364800,11,0,37,9,2017
2017-09-12,226.03924853496147,226.45576946916236,225.84908806201622,226.4195556640625,56896000,12,1,37,9,2017
2017-09-13,226.1207577905099,226.56445638451177,226.00303873527074,226.52822875976562,59228000,13,2,37,9,2017
2017-09-14,226.1932071750025,226.6640695957218,226.01211049527691,226.45579528808594,95446300,14,3,37,9,2017
2017-09-15,226.30568560892172,226.85167192981095,226.19649112181628,226.76068115234375,95432400,15,4,37,9,2017
2017-09-18,227.14289663164737,227.6069871298874,226.84259787912856,227.2429962158203,46235200,18,0,38,9,2017
2017-09-19,227.49775760445866,227.5614636415613,227.133766746436,227.470458984375,47108100,19,1,38,9,2017
2017-09-20,227.5614464427313,227.67064091481305,226.51494850562716,227.55233764648438,59574100,20,2,38,9,2017
2017-09-21,227.38857335318576,227.47956412910406,226.76067729229382,226.9426727294922,48211400,21,3,38,9,2017
2017-09-22,226.63324800717112,227.16104442239427,226.6059493896044,226.98814392089844,51214000,22,4,38,9,2017
2017-09-25,226.72424697787216,227.0882517008717,225.75056385023927,226.5240478515625,57064400,25,0,39,9,2017
2017-09-26,226.96997713575294,227.22477353139723,226.41488201266458,226.66058349609375,54082000,26,1,39,9,2017
2017-09-27,227.38854661051,227.9436416541667,226.4694468499045,227.54324340820312,81001400,27,2,39,9,2017
2017-09-28,227.25204979694865,227.89814952007504,227.16105902766265,227.81625366210938,44778800,28,3,39,9,2017
2017-09-29,227.80712827325056,228.69892939068092,227.6160379519153,228.6170196533203,85578000,29,4,39,9,2017
2017-10-02,228.85363830969584,229.6089324951172,228.6716290040151,229.6089324951172,59023000,2,0,40,10,2017
2017-10-03,229.60895273016908,230.12764041806076,229.52704298124996,230.100341796875,66810200,3,1,40,10,2017
2017-10-04,229.94562465861094,230.62811789865887,229.8273213870206,230.37332153320312,55953600,4,2,40,10,2017
2017-10-05,230.71911240388317,231.75650159014785,230.40971879586894,231.73831176757812,63522800,5,3,40,10,2017
2017-10-06,231.27419663018375,231.77469443460726,231.00121045082554,231.47439575195312,80646000,6,4,40,10,2017
2017-10-09,231.71100995516622,231.77470210400398,230.81920878855288,231.0922088623047,35803100,9,0,41,10,2017
2017-10-10,231.6837449894919,232.0932382169202,231.11954105235537,231.70193481445312,43057400,10,1,41,10,2017
2017-10-11,231.60181365359855,232.06591796875,231.4289270204023,232.06591796875,47674300,11,2,41,10,2017
2017-10-12,231.73831174015487,232.10230258655665,231.47440657395694,231.72010803222656,47065100,12,3,41,10,2017
2017-10-13,232.1750977732529,232.29340104381103,231.72010228385756,232.002197265625,54800400,13,4,41,10,2017
2017-10-16,232.23879741547324,232.5117835933095,231.8839014989261,232.31158447265625,38221700,16,0,42,10,2017
2017-10-17,232.2570152368617,232.52092042106523,232.02951747099877,232.4754180908203,31561000,17,1,42,10,2017
2017-10-18,232.8667031002477,232.91220542961665,232.50271223601885,232.70291137695312,40888300,18,2,42,10,2017
2017-10-19,231.8930331431116,232.80302424100773,231.45624130402288,232.76661682128906,61903800,19,3,42,10,2017
2017-10-20,233.59468633006884,233.99508456690984,232.74838753213496,233.96775817871094,89176400,20,4,42,10,2017
2017-10-23,234.3045420707698,234.33184069569572,232.97593493576915,233.05783081054688,63915300,23,0,43,10,2017
2017-10-24,233.50369257149342,233.7129727250207,233.09418551948792,233.46728515625,66935900,24,1,43,10,2017
2017-10-25,233.12147586607716,233.23977913337956,231.13770225188028,232.31158447265625,103715300,25,2,43,10,2017
2017-10-26,232.94861408982158,233.23069520854636,232.48450976728859,232.61190795898438,69798000,26,3,43,10,2017
2017-10-27,233.38539870499542,234.67759817635988,232.62100957840656,234.51377868652344,85562500,27,4,43,10,2017
2017-10-30,233.38538613331258,234.4136803768985,233.33078889654877,233.6401824951172,54285700,30,0,44,10,2017
2017-10-31,234.03144900633075,234.26805552292603,233.69475682238695,234.004150390625,60304800,31,1,44,10,2017
2017-11-01,234.81406452434751,235.16894654199845,233.93137222205198,234.3135528564453,54202700,1,2,44,11,2017
2017-11-02,234.2407950710717,234.55018868971788,233.13060490029534,234.4045867919922,56449500,2,3,44,11,2017
2017-11-03,234.56839503141552,235.23269852955937,234.14069810507823,235.1872100830078,59589700,3,4,44,11,2017
2017-11-06,235.0506814880414,235.68768634320432,234.97789442180274,235.5511932373047,49652600,6,0,45,11,2017
2017-11-07,235.66034578235747,236.00614676957784,234.85954934263,235.38735961914062,57502200,7,1,45,11,2017
2017-11-08,235.20537045587216,235.8878636930323,234.91416667637748,235.78775024414062,50469600,8,2,45,11,2017
2017-11-09,234.5320205102265,235.13261797975002,233.2853093529083,234.9324188232422,95085500,9,3,45,11,2017
2017-11-10,234.53198993489212,235.04158267216414,234.20437873480503,234.8595733642578,59984700,10,4,45,11,2017
2017-11-13,234.14980675020095,235.31459424255095,234.1133993305488,235.07798767089844,50228600,13,0,46,11,2017
2017-11-14,234.24077864684187,234.64117689483228,233.43087335454115,234.531982421875,61315200,14,1,46,11,2017
2017-11-15,233.52191551504188,234.06791573825015,232.6210331977195,233.35812377929688,80811500,15,2,46,11,2017
2017-11-16,234.34087749271646,235.72408161649528,234.29538905000143,235.3418731689453,67777000,16,3,46,11,2017
2017-11-17,234.97792559940578,235.3146178955394,234.56841845664871,234.6503143310547,75756800,17,4,46,11,2017
2017-11-20,234.9051003103653,235.2508735780329,234.65027615936395,235.05067443847656,48075500,20,0,47,11,2017
2017-11-21,235.8514714897031,236.77968012536925,235.01429528306141,236.58856201171875,69176800,21,1,47,11,2017
2017-11-22,236.59767668849986,236.73416979398314,236.20638719587325,236.37928771972656,45033400,22,2,47,11,2017
2017-11-24,236.88888280317062,237.0344847073466,236.74328089899467,236.92526245117188,27856500,24,4,47,11,2017
2017-11-27,236.970783308533,237.28017694694526,236.59768362878532,236.80699157714844,52274900,27,0,48,11,2017
2017-11-28,237.2892524658304,239.2366186864283,237.18913901909744,239.20932006835938,98971700,28,1,48,11,2017
2017-11-29,239.34581568305262,239.90092461726934,238.5996441910586,239.063720703125,77512100,29,2,48,11,2017
2017-11-30,240.0192494629289,242.10310898317252,239.93735360049655,241.15673828125,127894400,30,3,48,11,2017
2017-12-01,240.9292029010487,241.42968679467967,237.28923925073266,240.65618896484375,164390900,1,4,48,12,2017
2017-12-04,242.3396701603634,242.7855568070114,240.3103804910492,240.36500549316406,94040600,4,0,49,12,2017
2017-12-05,239.5005340576172,241.28410864588096,239.3640409614503,239.5005340576172,77994500,5,1,49,12,2017
2017-12-06,239.60058722129165,239.99190440482565,239.06369593541677,239.54598999023438,75898600,6,2,49,12,2017
2017-12-07,240.30133056640622,240.6289139971844,239.2730362908167,240.30133056640625,77218600,7,3,49,12,2017
2017-12-08,241.29319196469743,241.62077536090877,240.26489779761417,241.6116943359375,76563900,8,4,49,12,2017
2017-12-11,242.33969116210938,242.4033971944994,241.58441088185143,242.33969116210938,83077500,11,0,50,12,2017
2017-12-12,243.1586691965821,243.25878263988963,242.3760903249023,242.7673797607422,85195800,12,1,50,12,2017
2017-12-13,243.02216147863584,243.47715691730187,242.64906188644358,242.7400665283203,102905400,13,2,50,12,2017
2017-12-14,243.04947985832015,243.1677831253083,241.6936022274684,241.74819946289062,100666700,14,3,50,12,2017
2017-12-15,242.79183383768932,244.24611188974907,242.73695752724714,243.7613525390625,144610300,15,4,50,12,2017
2017-12-18,245.21561331470002,245.6729344779454,245.10586070154812,245.3070831298828,83653600,18,0,51,12,2017
2017-12-19,245.56323072261316,245.60895168296696,244.2918642377561,244.36505126953125,82382900,19,1,51,12,2017
2017-12-20,245.3711320143471,245.42600833101736,243.92600915424018,244.2369842529297,76751500,20,2,51,12,2017
2017-12-21,244.88639743304518,245.48093744503197,244.483952461551,244.74005126953125,67032300,21,3,51,12,2017
2017-12-22,244.75827881084612,244.79487231745844,244.11801805213273,244.67596435546875,78720900,22,4,51,12,2017
2017-12-26,244.25526795101143,244.6119919233517,244.1089497144694,244.38333129882812,45244400,26,1,52,12,2017
2017-12-27,244.55707357306486,244.87720397491,244.2186603729628,244.502197265625,57751000,27,2,52,12,2017
2017-12-28,245.02354447515418,245.05098262824433,244.62109962138624,245.00523376464844,45116100,28,3,52,12,2017
2017-12-29,245.60893182200923,245.62721462213747,243.88027213537794,244.0814666748047,96007400,29,4,52,12,2017
2018-01-02,244.97781943459967,245.86502368768282,244.5753745416957,245.82843017578125,86655700,2,1,1,1,2018
2018-01-03,246.002197167753,247.5388175201827,246.002197167753,247.38331604003906,90070400,3,2,1,1,2018
2018-01-04,248.0510465448327,248.92909549169056,247.44737917115768,248.426025390625,80636400,4,3,1,1,2018
2018-01-05,249.24919980832354,250.20956312646751,248.73700231695742,250.08152770996094,83524000,5,4,1,1,2018
2018-01-08,249.98090251977146,250.7034778035957,249.6790828209268,250.53884887695312,57319200,8,0,2,1,2018
2018-01-09,250.97787843355388,251.75533008538008,250.6851861554851,251.10594177246094,57254000,9,1,2,1,2018
2018-01-10,250.31934158388276,250.99619598444087,249.62423229537194,250.72178649902344,69574300,10,2,2,1,2018
2018-01-11,251.29796991567105,252.551025390625,251.12418564704717,252.551025390625,62361500,11,3,2,1,2018
2018-01-12,252.82546984263118,254.37118985170136,252.51446685689595,254.1974334716797,90816100,12,4,2,1,2018
